Algorithm, Search strategy, query, time(ms, #configurations, #markings
global, BDFS, Railroad-PT-005-CTLCardinality-7 F, 92.081, 20218, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-2 F, 76.338, 11028, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-8 F, 79.919, 14704, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-14 F, 56.253, 3697, 1838
global, BDFS, Railroad-PT-005-CTLCardinality-6 F, 56.657, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireability-10 T, 97790.2, 22057, 1838
global, BDFS, Railroad-PT-005-CTLFireability-3 F, 35347.3, 9192, 1838
global, BDFS, Railroad-PT-005-CTLFireability-9 F, 31261.3, 16542, 1838
global, BDFS, Railroad-PT-005-CTLFireability-4 F, 11933, 11028, 1838
global, BDFS, Railroad-PT-005-CTLFireability-1 F, 387.336, 34922, 1838
global, BDFS, Railroad-PT-005-CTLFireability-15 F, 297.226, 25732, 1838
global, BDFS, Railroad-PT-005-CTLFireability-2 T, 279.834, 18381, 1838
global, BDFS, Railroad-PT-005-CTLFireability-5 T, 241.851, 11034, 1838
global, BDFS, Railroad-PT-005-CTLFireability-7 F, 229.557, 18380, 1838
global, BDFS, Railroad-PT-005-CTLFireability-8 F, 219.157, 12873, 1838
global, BDFS, Railroad-PT-005-CTLFireability-6 T, 114.937, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireability-12 F, 107.032, 5524, 1838
global, BDFS, Railroad-PT-005-CTLFireability-11 F, 89.887, 3713, 1838
global, BDFS, Railroad-PT-005-CTLFireability-0 T, 102.186, 3677, 1838
global, BDFS, Railroad-PT-005-CTLFireability-13 T, 0.515, 48, 5
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-13 F, 136.642, 5514, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-11 F, 122.299, 5515, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-2 T, 105.076, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-14 F, 109.814, 5514, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-8 F, 84.24, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-5 T, 83.956, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-15 F, 83.179, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-10 F, 87.043, 5515, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-6 F, 84.291, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-4 F, 76.652, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-7 T, 83.904, 3676, 1838
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-12 F, 0.143, 6, 5
global, BDFS, Railroad-PT-005-CTLFireabilitySimple-9 F, 0.135, 6, 5
global, BDFS, Railroad-PT-010-CTLCardinality-1 T, 293999, 12228997, 2038166
global, BDFS, Railroad-PT-010-CTLCardinality-14 F, 271218, 12228996, 2038166
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-12 T, 0.147, 16, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-9 F, 0.057, 1, 0
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-4 F, 0.078, 1, 0
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-7 F, 0.208, 24, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-11 F, 0.317, 66, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-10 T, 0.223, 57, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-8 T, 0.071, 3, 0
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-6 F, 0.731, 57, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-5 T, 0.094, 16, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-13 T, 0.184, 75, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-2 F, 0.286, 92, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-14 F, 0.605, 105, 8
global, BDFS, ResAllocation-PT-R002C002-CTLCardinality-15 F, 0.104, 16, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-10 F, 0.444, 79, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-11 T, 0.225, 75, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-9 T, 0.158, 44, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-8 F, 0.091, 16, 2
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-12 F, 0.131, 1, 0
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-13 F, 0.052, 1, 0
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-7 T, 0.645, 48, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-6 F, 0.234, 48, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-5 F, 0.081, 3, 0
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-14 F, 0.173, 63, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-15 F, 0.02, 1, 0
global, BDFS, ResAllocation-PT-R002C002-CTLFireability-4 T, 0.068, 11, 2
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-9 T, 0.134, 23, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-14 T, 0.119, 23, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-12 F, 0.193, 25, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-2 F, 0.042, 3, 2
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-10 F, 0.089, 16, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-11 F, 0.122, 25, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-8 T, 0.024, 3, 2
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-6 F, 0.141, 16, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-4 F, 0.103, 23, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-13 T, 0.079, 3, 2
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-1 T, 0.105, 16, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-5 F, 0.101, 25, 8
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-7 F, 0.043, 3, 2
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-15 F, 0.027, 3, 2
global, BDFS, ResAllocation-PT-R002C002-CTLFireabilitySimple-3 T, 0.033, 3, 2
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-15 F, 0.237, 63, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-7 T, 0.14, 40, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-11 F, 0.246, 114, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-12 F, 0.68, 118, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-14 F, 0.238, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-9 T, 0.481, 143, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-6 F, 0.044, 10, 5
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-13 F, 0.442, 161, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-10 F, 0.305, 87, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-5 F, 0.031, 3, 0
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-4 F, 0.372, 232, 20
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-8 F, 0.364, 15, 2
global, BDFS, ResAllocation-PT-R003C002-CTLCardinality-3 F, 0.113, 83, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-11 F, 0.273, 91, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-7 F, 0.13, 25, 2
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-8 T, 0.213, 48, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-2 T, 0.034, 1, 0
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-15 F, 0.553, 202, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-5 F, 0.38, 140, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-14 F, 0.71, 158, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-9 F, 0.541, 16, 2
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-13 F, 0.317, 223, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-10 T, 0.165, 121, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireability-12 T, 0.279, 92, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-6 F, 0.044, 3, 2
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-7 F, 0.206, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-12 F, 0.302, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-14 T, 0.167, 58, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-13 F, 0.226, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-15 F, 0.166, 58, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-8 F, 0.252, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-10 F, 0.268, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-9 F, 0.361, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-4 T, 0.176, 40, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-5 F, 0.209, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-11 F, 0.194, 61, 20
global, BDFS, ResAllocation-PT-R003C002-CTLFireabilitySimple-2 T, 0.164, 40, 20
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-9 F, 52.968, 553, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-14 F, 1.286, 292, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-8 T, 16.508, 1102, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-3 F, 3.018, 921, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-15 T, 1.017, 278, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-11 F, 1.884, 920, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-7 F, 0.085, 18, 0
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-13 T, 0.069, 2, 0
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-12 T, 0.036, 3, 0
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-4 F, 2.313, 461, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-10 F, 0.969, 372, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-5 T, 1.951, 464, 92
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-1 F, 0.137, 1, 0
global, BDFS, ResAllocation-PT-R003C003-CTLCardinality-2 F, 0.02, 1, 0
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-9 T, 160.069, 921, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-10 T, 27.555, 565, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-12 F, 17.234, 1105, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-11 F, 4.932, 2009, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-6 T, 2.485, 463, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-2 T, 10.08, 734, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-13 F, 0.115, 2, 0
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-14 T, 2.011, 551, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-4 T, 0.168, 1, 0
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-5 T, 1.991, 563, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-8 F, 0.019, 644, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-15 F, 3.436, 1, 0
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-3 F, 2.763, 673, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-7 F, 0.074, 1, 0
global, BDFS, ResAllocation-PT-R003C003-CTLFireability-0 F, 0.027, 1, 0
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-8 F, 1.014, 274, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-14 F, 0.79, 274, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-12 F, 0.075, 4, 3
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-6 T, 0.608, 184, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-15 T, 0.774, 274, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-10 F, 2.047, 277, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-13 F, 0.618, 184, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-11 F, 0.688, 184, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-7 T, 0.028, 4, 3
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-5 F, 0.921, 274, 92
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-3 F, 0.044, 4, 3
global, BDFS, ResAllocation-PT-R003C003-CTLFireabilitySimple-9 F, 0.924, 274, 92
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-10 T, 34808.2, 8273, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-3 T, 13569, 6205, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-12 T, 13493.3, 6205, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-15 F, 10615.9, 5171, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-5 F, 8299.39, 6205, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-11 F, 6449.17, 4139, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 5684.54, 8272, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 125.334, 11375, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 74.771, 5170, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 72.129, 5170, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 73.772, 5172, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 59.885, 6204, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 60.193, 5171, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-3 T, 45288, 10365, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-11 T, 21281.6, 5171, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-6 T, 14506.2, 14477, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-7 F, 10261, 8272, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-15 T, 10231.4, 4137, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-13 T, 8374.23, 6204, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-1 F, 6715.5, 16544, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-5 T, 260.414, 12409, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-8 F, 173.249, 8274, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-9 F, 160.143, 8272, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-4 F, 168.484, 7270, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-10 F, 148.813, 7240, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-2 F, 144.214, 4138, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireability-12 F, 122.649, 8272, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-14 F, 65.446, 3103, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-5 F, 65.09, 3102, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-7 T, 60.315, 3102, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-6 F, 55.441, 3103, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-9 F, 55.129, 3103, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-13 F, 51.942, 3103, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-8 T, 55.05, 3102, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-10 T, 49.791, 2068, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-15 T, 52.219, 3102, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-2 T, 50.462, 3103, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-4 T, 42.633, 2068, 1034
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-12 F, 0.291, 21, 20
global, BDFS, RwMutex-PT-r0010w0010-CTLFireabilitySimple-11 F, 0.272, 21, 20
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-9 T, 33804.7, 7309, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-15 T, 13886.9, 6265, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-8 F, 6619.62, 10440, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-12 F, 6216.02, 7308, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 248.613, 14624, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-1 T, 133.701, 12530, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-10 F, 108.125, 9398, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-4 F, 107.926, 10440, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-2 F, 100.06, 11484, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 85.579, 13572, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-0 F, 97.401, 8352, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-14 T, 77.316, 8356, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-6 T, 71.144, 7309, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-7 T, 61.855, 7308, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLCardinality-5 F, 56.671, 2097, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-3 F, 30553.5, 12539, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-6 T, 25729.3, 5221, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-1 T, 14669.3, 16708, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-4 F, 12213.4, 14616, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-5 F, 7182.21, 6264, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-2 F, 435.465, 19844, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-8 F, 310.411, 19837, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-15 F, 269.59, 9419, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-10 T, 232.725, 10443, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-11 T, 202.601, 6375, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-7 F, 211.397, 8352, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-13 T, 168.895, 4176, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-14 T, 0.148, 1, 0
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-9 T, 0.161, 1, 0
global, BDFS, RwMutex-PT-r0010w0020-CTLFireability-12 T, 0.069, 1, 0
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-14 T, 91.548, 3132, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-8 T, 87.589, 3132, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-11 T, 77.93, 3133, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-15 T, 75.568, 3132, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-12 T, 70.534, 2088, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-13 F, 73.98, 3133, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-4 T, 67.213, 2088, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-6 T, 59.154, 2088, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-5 T, 59.038, 2088, 1044
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-10 F, 0.775, 31, 30
global, BDFS, RwMutex-PT-r0010w0020-CTLFireabilitySimple-9 F, 0.731, 31, 30
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-8 T, 25641.4, 5371, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-5 F, 22561.3, 6445, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-1 T, 20329.3, 4297, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-10 F, 15058, 6445, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-7 F, 14906.4, 7518, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-4 F, 14704.2, 7518, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-13 F, 12404.3, 12888, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-2 F, 10920.3, 4299, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-9 T, 307.065, 5371, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-6 T, 288.826, 15038, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-14 F, 256.819, 8592, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-3 F, 287.084, 3222, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-11 F, 234.403, 4296, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-15 T, 158.909, 6522, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-0 F, 203.519, 4481, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLCardinality-12 F, 155.36, 11814, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-1 T, 25363.9, 18261, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-11 T, 22978, 13139, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-2 T, 22585.5, 12889, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-10 F, 21012, 11814, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-7 F, 17687.1, 9666, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-9 F, 13088.1, 9666, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-15 F, 11184.1, 9836, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-5 T, 10942.5, 11824, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-6 F, 803.916, 18258, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-4 T, 683.392, 5371, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-3 F, 448.182, 7585, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-12 F, 210.918, 3300, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-13 F, 195.03, 3223, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireability-14 T, 0.103, 2, 0
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-9 F, 270.665, 3222, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-13 F, 261.328, 3222, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-10 F, 253.258, 3222, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-6 T, 230.391, 2148, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-7 F, 209.504, 3223, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-15 F, 199.234, 2148, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-8 F, 199.743, 3223, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-5 F, 197.685, 3223, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-12 F, 195.533, 3223, 1074
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-14 F, 4.273, 61, 60
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-11 T, 4.261, 61, 60
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-4 F, 4.492, 61, 60
global, BDFS, RwMutex-PT-r0010w0050-CTLFireabilitySimple-2 F, 4.399, 61, 60
global, BDFS, SharedMemory-COL-000005-CTLCardinality-6 T, 170446, 13042, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-10 T, 28142.2, 14907, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-5 T, 25774.9, 7465, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-3 F, 22883.4, 14904, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-14 F, 22119.6, 13041, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-4 F, 21073.9, 24219, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-15 F, 20938.3, 11179, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-1 T, 16712.1, 22356, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-9 F, 265.167, 18647, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-11 F, 194.005, 11192, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-8 T, 123.386, 9315, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-12 T, 74.161, 5589, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-13 F, 76.032, 5663, 1863
global, BDFS, SharedMemory-COL-000005-CTLCardinality-7 T, 59.132, 7469, 1863
global, BDFS, SharedMemory-COL-000005-CTLFireability-0 F, 77844.9, 16770, 1863
global, BDFS, SharedMemory-COL-000005-CTLFireability-1 T, 61180, 18631, 1863
global, BDFS, SharedMemory-COL-000005-CTLFireability-7 F, 38849.2, 14905, 1863
global, BDFS, SharedMemory-COL-000005-CTLFireability-12 T, 35767.3, 37260, 1863
global, BDFS, SharedMemory-COL-000005-CTLFireability-5 F, 34373.5, 13043, 1863
global, BDFS, SharedMemory-COL-000005-CTLFireability-3 F, 32014, 7454, 1863
global, BDFS, SharedMemory-COL-000005-CTLFireability-9 F, 26681.3, 16783, 1863
