Algorithm, Search strategy, query, time(ms, #configurations, #markings
local, BestFS, Dekker-PT-010-CTLFireabilitySimple-15 T, 0.428, 36, 30
local, BestFS, Dekker-PT-010-CTLFireabilitySimple-5 F, 0.374, 11, 10
local, BestFS, Dekker-PT-010-CTLFireabilitySimple-13 F, 0.44, 11, 10
local, BestFS, Dekker-PT-015-CTLFireability-13 F, 6.49, 309, 241
local, BestFS, Dekker-PT-015-CTLFireability-12 F, 0.144, 1, 0
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-15 T, 239565, 524289, 262145
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-11 T, 166412, 524289, 262145
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-10 F, 5297.4, 54899, 28959
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-3 F, 88.06, 2743, 2191
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-6 F, 5.683, 272, 241
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-13 F, 1.356, 16, 15
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-8 F, 8.843, 423, 333
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-7 F, 1.407, 16, 15
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-1 F, 1.243, 16, 15
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-14 F, 1.368, 16, 15
local, BestFS, Dekker-PT-015-CTLFireabilitySimple-12 F, 1.353, 16, 15
local, BestFS, Dekker-PT-020-CTLCardinality-15 F, 157.265, 1041, 421
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-8 F, 22.315, 503, 421
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-6 F, 16.498, 503, 421
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-11 F, 16.427, 503, 421
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-5 F, 22.97, 503, 421
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-2 F, 16.332, 462, 421
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-12 F, 3.617, 21, 20
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-9 F, 3.923, 21, 20
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-7 F, 3.883, 21, 20
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-15 F, 3.935, 21, 20
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-3 F, 3.886, 21, 20
local, BestFS, Dekker-PT-020-CTLFireabilitySimple-14 F, 3.824, 21, 20
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-6 F, 111.028, 10246, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-5 T, 84.141, 3089, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-3 F, 79.694, 7237, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-14 T, 65.266, 8484, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-10 T, 55.903, 5144, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-15 T, 41.052, 7020, 984
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-11 F, 40.328, 6144, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-8 T, 43.181, 6144, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-4 F, 38.193, 3073, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-7 T, 38.629, 3073, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-2 F, 39.635, 5096, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-9 T, 38.922, 5121, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-13 F, 2.305, 443, 205
local, BestFS, DrinkVendingMachine-COL-02-CTLCardinality-12 F, 0.067, 18, 0
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-1 F, 204.168, 15360, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-11 T, 198.245, 9216, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-9 T, 174.131, 8195, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-3 T, 157.353, 14337, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-8 F, 147.287, 9171, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-10 T, 144.912, 7169, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-7 F, 108.565, 5784, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-5 T, 103.306, 4097, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-4 F, 86.43, 5032, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-13 F, 80.313, 2193, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-14 T, 83.376, 6144, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-2 F, 93.502, 4505, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-12 F, 74.439, 2050, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-6 F, 68.599, 2745, 998
local, BestFS, DrinkVendingMachine-COL-02-CTLFireability-15 F, 0.085, 3, 0
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-4 F, 75.009, 2048, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-2 F, 78.103, 2048, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-3 F, 75.791, 2048, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-6 F, 74.454, 2048, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-12 T, 50.805, 2966, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-10 T, 50.068, 3072, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-5 F, 68.872, 2048, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-15 T, 49.247, 3072, 1024
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-7 T, 20.066, 1761, 994
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-11 T, 8.489, 912, 413
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-8 F, 0.85, 17, 16
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-9 T, 0.229, 17, 16
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-14 T, 0.244, 17, 16
local, BestFS, DrinkVendingMachine-COL-02-CTLFireabilitySimple-13 T, 0.194, 17, 16
local, BestFS, Eratosthenes-PT-010-CTLCardinality-15 F, 0.286, 117, 25
local, BestFS, Eratosthenes-PT-010-CTLCardinality-12 F, 0.53, 253, 31
local, BestFS, Eratosthenes-PT-010-CTLCardinality-10 F, 0.198, 62, 25
local, BestFS, Eratosthenes-PT-010-CTLCardinality-9 T, 0.498, 237, 31
local, BestFS, Eratosthenes-PT-010-CTLCardinality-11 T, 0.163, 78, 25
local, BestFS, Eratosthenes-PT-010-CTLCardinality-14 F, 0.453, 205, 31
local, BestFS, Eratosthenes-PT-010-CTLCardinality-13 F, 0.441, 307, 31
local, BestFS, Eratosthenes-PT-010-CTLCardinality-5 T, 0.219, 109, 25
local, BestFS, Eratosthenes-PT-010-CTLCardinality-6 F, 0.285, 94, 25
local, BestFS, Eratosthenes-PT-010-CTLCardinality-4 T, 0.396, 171, 31
local, BestFS, Eratosthenes-PT-010-CTLCardinality-8 F, 0.432, 148, 31
local, BestFS, Eratosthenes-PT-010-CTLCardinality-7 T, 0.17, 75, 25
local, BestFS, Eratosthenes-PT-010-CTLCardinality-2 F, 0.271, 125, 30
local, BestFS, Eratosthenes-PT-010-CTLFireability-10 F, 0.134, 242, 31
local, BestFS, Eratosthenes-PT-010-CTLFireability-11 F, 0.679, 24, 5
local, BestFS, Eratosthenes-PT-010-CTLFireability-9 F, 0.393, 187, 30
local, BestFS, Eratosthenes-PT-010-CTLFireability-6 F, 0.592, 362, 25
local, BestFS, Eratosthenes-PT-010-CTLFireability-3 F, 0.439, 187, 31
local, BestFS, Eratosthenes-PT-010-CTLFireability-14 T, 0.583, 255, 31
local, BestFS, Eratosthenes-PT-010-CTLFireability-15 T, 0.427, 193, 31
local, BestFS, Eratosthenes-PT-010-CTLFireability-8 T, 0.795, 264, 25
local, BestFS, Eratosthenes-PT-010-CTLFireability-12 F, 0.421, 191, 31
local, BestFS, Eratosthenes-PT-010-CTLFireability-13 F, 0.308, 139, 25
local, BestFS, Eratosthenes-PT-010-CTLFireability-5 F, 0.508, 129, 31
local, BestFS, Eratosthenes-PT-010-CTLFireability-2 F, 0.323, 121, 25
local, BestFS, Eratosthenes-PT-010-CTLFireability-4 F, 0.85, 292, 31
local, BestFS, Eratosthenes-PT-010-CTLFireability-7 F, 0.403, 170, 31
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-15 F, 0.058, 6, 5
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-13 F, 0.311, 95, 31
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-10 T, 0.314, 97, 31
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-9 T, 0.245, 85, 31
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-8 T, 0.043, 6, 5
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-6 F, 0.249, 57, 25
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-14 T, 0.199, 57, 25
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-2 T, 0.096, 6, 5
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-12 T, 0.036, 6, 5
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-3 F, 0.091, 6, 5
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-7 T, 0.03, 6, 5
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-5 F, 0.385, 97, 31
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-11 T, 0.37, 95, 31
local, BestFS, Eratosthenes-PT-010-CTLFireabilitySimple-4 T, 0.231, 64, 31
local, BestFS, Eratosthenes-PT-020-CTLCardinality-11 F, 133.19, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-10 F, 83.196, 10495, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-8 F, 82.442, 12289, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-6 T, 72.081, 8194, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-7 T, 76.994, 10240, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-9 T, 54.256, 6511, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-0 F, 61.194, 7139, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-3 F, 53.496, 12298, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-4 F, 46.259, 4121, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-1 T, 45.85, 10617, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-5 T, 41.058, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLCardinality-15 T, 19.229, 3361, 1199
local, BestFS, Eratosthenes-PT-020-CTLCardinality-12 T, 2.333, 635, 231
local, BestFS, Eratosthenes-PT-020-CTLCardinality-13 T, 1.356, 522, 231
local, BestFS, Eratosthenes-PT-020-CTLCardinality-14 F, 2.841, 565, 231
local, BestFS, Eratosthenes-PT-020-CTLFireability-15 F, 477.162, 38916, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-13 T, 268.098, 30712, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-9 F, 251.332, 26113, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-14 T, 233.975, 16673, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-11 F, 219.931, 18432, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-6 F, 224.068, 34816, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-7 F, 203.651, 11830, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-8 T, 193.61, 24577, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-5 T, 182.599, 18433, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-10 T, 177.3, 16385, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-12 T, 148.479, 10236, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireability-2 T, 59.7, 10674, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-13 F, 161.402, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-10 F, 148.995, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-9 F, 137.573, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-3 F, 136.299, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-14 F, 118.412, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-7 F, 115.199, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-4 F, 118.898, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-6 F, 119.416, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-15 F, 99.534, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-8 F, 98.697, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-12 F, 87.055, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-11 F, 85.798, 6145, 2047
local, BestFS, Eratosthenes-PT-020-CTLFireabilitySimple-5 F, 90.06, 6145, 2047
local, BestFS, Eratosthenes-PT-050-CTLCardinality-8 F, 82.428, 7773, 6579
local, BestFS, Eratosthenes-PT-050-CTLCardinality-1 T, 77.302, 10753, 6579
local, BestFS, Eratosthenes-PT-050-CTLCardinality-14 F, 66.656, 7176, 6579
local, BestFS, Eratosthenes-PT-050-CTLCardinality-5 T, 65.542, 7209, 6579
local, BestFS, ERK-PT-000001-CTLCardinality-10 T, 0.299, 113, 13
local, BestFS, ERK-PT-000001-CTLCardinality-12 F, 0.053, 1, 0
local, BestFS, ERK-PT-000001-CTLCardinality-8 F, 0.035, 9, 0
local, BestFS, ERK-PT-000001-CTLCardinality-15 T, 0.141, 5, 2
local, BestFS, ERK-PT-000001-CTLCardinality-4 F, 0.239, 90, 13
local, BestFS, ERK-PT-000001-CTLCardinality-3 F, 0.203, 65, 13
local, BestFS, ERK-PT-000001-CTLCardinality-13 F, 0.102, 28, 7
local, BestFS, ERK-PT-000001-CTLCardinality-9 T, 0.172, 40, 13
local, BestFS, ERK-PT-000001-CTLCardinality-6 T, 0.281, 113, 13
local, BestFS, ERK-PT-000001-CTLCardinality-7 T, 0.085, 27, 5
local, BestFS, ERK-PT-000001-CTLCardinality-5 F, 0.221, 88, 13
local, BestFS, ERK-PT-000001-CTLCardinality-11 T, 0.309, 66, 13
local, BestFS, ERK-PT-000001-CTLCardinality-14 F, 0.297, 94, 13
local, BestFS, ERK-PT-000001-CTLCardinality-2 T, 0.149, 57, 13
local, BestFS, ERK-PT-000001-CTLCardinality-1 F, 0.071, 15, 6
local, BestFS, ERK-PT-000001-CTLFireability-15 T, 0.101, 19, 5
local, BestFS, ERK-PT-000001-CTLFireability-12 T, 0.227, 78, 13
local, BestFS, ERK-PT-000001-CTLFireability-10 T, 0.034, 1, 0
local, BestFS, ERK-PT-000001-CTLFireability-9 T, 0.046, 1, 0
local, BestFS, ERK-PT-000001-CTLFireability-8 T, 0.163, 53, 13
local, BestFS, ERK-PT-000001-CTLFireability-3 T, 0.405, 146, 13
local, BestFS, ERK-PT-000001-CTLFireability-14 T, 0.129, 20, 7
local, BestFS, ERK-PT-000001-CTLFireability-11 T, 0.292, 139, 13
local, BestFS, ERK-PT-000001-CTLFireability-2 T, 0.224, 80, 13
local, BestFS, ERK-PT-000001-CTLFireability-13 F, 0.265, 92, 13
local, BestFS, ERK-PT-000001-CTLFireability-6 T, 0.115, 33, 5
local, BestFS, ERK-PT-000001-CTLFireability-7 F, 0.051, 1, 0
local, BestFS, ERK-PT-000001-CTLFireability-5 F, 0.043, 1, 0
local, BestFS, ERK-PT-000001-CTLFireability-4 F, 0.057, 3, 0
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-12 T, 0.123, 19, 7
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-15 F, 0.197, 40, 13
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-14 T, 0.052, 3, 2
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-8 F, 0.021, 3, 2
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-13 F, 0.094, 3, 2
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-5 F, 0.12, 26, 13
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-4 F, 0.208, 40, 13
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-11 F, 0.175, 40, 13
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-10 F, 0.023, 3, 2
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-9 F, 0.075, 3, 2
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-6 F, 0.085, 11, 5
local, BestFS, ERK-PT-000001-CTLFireabilitySimple-7 F, 0.086, 3, 2
local, BestFS, ERK-PT-000010-CTLCardinality-13 T, 283774, 161382, 41955
local, BestFS, ERK-PT-000010-CTLCardinality-14 F, 2065.57, 185779, 47046
local, BestFS, ERK-PT-000010-CTLCardinality-11 T, 0.086, 13, 7
local, BestFS, ERK-PT-000010-CTLCardinality-15 F, 0.051, 7, 0
local, BestFS, ERK-PT-000010-CTLCardinality-7 F, 0.059, 12, 0
local, BestFS, ERK-PT-000010-CTLCardinality-12 T, 0.071, 10, 2
local, BestFS, ERK-PT-000010-CTLCardinality-9 T, 0.056, 1, 0
local, BestFS, ERK-PT-000010-CTLCardinality-10 T, 0.073, 18, 7
local, BestFS, ERK-PT-000010-CTLCardinality-8 F, 0.049, 10, 2
local, BestFS, ERK-PT-000010-CTLFireability-15 F, 2470.88, 209350, 45045
local, BestFS, ERK-PT-000010-CTLFireability-4 T, 1937.11, 203191, 46325
local, BestFS, ERK-PT-000010-CTLFireability-7 T, 16.066, 4809, 2231
local, BestFS, ERK-PT-000010-CTLFireability-5 T, 14.728, 4820, 2231
local, BestFS, ERK-PT-000010-CTLFireability-13 T, 0.03, 6, 2
local, BestFS, ERK-PT-000010-CTLFireability-8 T, 0.063, 2, 0
local, BestFS, ERK-PT-000010-CTLFireability-14 F, 0.052, 4, 0
local, BestFS, ERK-PT-000010-CTLFireabilitySimple-5 T, 0.072, 3, 2
local, BestFS, ERK-PT-000010-CTLFireabilitySimple-4 F, 15.222, 4784, 2231
local, BestFS, ERK-PT-000010-CTLFireabilitySimple-14 F, 0.129, 10, 7
local, BestFS, ERK-PT-000010-CTLFireabilitySimple-11 F, 0.105, 10, 7
local, BestFS, ERK-PT-000010-CTLFireabilitySimple-12 F, 0.209, 13, 7
local, BestFS, ERK-PT-000010-CTLFireabilitySimple-3 F, 0.243, 89, 44
local, BestFS, ERK-PT-000010-CTLFireabilitySimple-2 T, 0.081, 14, 7
local, BestFS, ERK-PT-000010-CTLFireabilitySimple-1 T, 0.052, 3, 2
local, BestFS, ERK-PT-000100-CTLFireabilitySimple-15 F, 0.14, 3, 2
local, BestFS, ERK-PT-000100-CTLFireabilitySimple-14 T, 0.027, 3, 2
local, BestFS, ERK-PT-000100-CTLFireabilitySimple-6 F, 0.167, 13, 7
local, BestFS, ERK-PT-000100-CTLFireabilitySimple-12 T, 0.928, 404, 202
local, BestFS, ERK-PT-000100-CTLFireabilitySimple-7 T, 0.029, 3, 2
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-4 F, 16043.4, 56880, 6320
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-12 F, 11049.3, 22872, 6320
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-10 F, 10383.1, 25283, 6320
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-1 F, 8430.51, 16554, 6320
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-15 T, 8825.86, 56883, 6320
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-6 T, 8304.23, 31604, 6320
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-8 F, 7907.03, 18961, 6320
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-14 F, 5116.83, 23369, 6320
local, BestFS, GlobalResAllocation-COL-03-CTLCardinality-0 F, 193.045, 2233, 1941
local, BestFS, GlobalResAllocation-COL-03-CTLFireability-14 F, 181877, 8616, 3640
local, BestFS, GlobalResAllocation-COL-03-CTLFireabilitySimple-15 T, 178056, 6655, 4910
local, BestFS, GlobalResAllocation-COL-03-CTLFireabilitySimple-13 T, 166309, 6655, 4910
local, BestFS, HouseConstruction-PT-002-CTLCardinality-10 F, 38.875, 7505, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-11 F, 30.73, 7513, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-12 T, 30.394, 9007, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-6 F, 34.618, 6004, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-14 F, 28.776, 5988, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-13 T, 20.357, 4939, 1499
local, BestFS, HouseConstruction-PT-002-CTLCardinality-15 F, 20.919, 4453, 1497
local, BestFS, HouseConstruction-PT-002-CTLCardinality-2 T, 17.217, 4358, 1488
local, BestFS, HouseConstruction-PT-002-CTLCardinality-8 F, 11.964, 3980, 1419
local, BestFS, HouseConstruction-PT-002-CTLCardinality-7 F, 14.091, 4813, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-4 T, 2.256, 826, 258
local, BestFS, HouseConstruction-PT-002-CTLCardinality-9 F, 0.815, 292, 111
local, BestFS, HouseConstruction-PT-002-CTLCardinality-3 F, 10.47, 6029, 892
local, BestFS, HouseConstruction-PT-002-CTLCardinality-5 F, 0.466, 178, 111
local, BestFS, HouseConstruction-PT-002-CTLFireability-15 T, 78.8, 26291, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-6 F, 66.435, 16518, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-11 F, 59.102, 7506, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-10 T, 44.082, 6006, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-2 F, 53.835, 9006, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-3 F, 46.689, 10042, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-9 T, 38.315, 8091, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-5 T, 48.378, 17187, 1465
local, BestFS, HouseConstruction-PT-002-CTLFireability-14 T, 20.089, 5944, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-7 F, 26.811, 8059, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireability-13 F, 6.35, 2673, 318
local, BestFS, HouseConstruction-PT-002-CTLFireability-12 F, 5.036, 1626, 362
local, BestFS, HouseConstruction-PT-002-CTLFireability-8 F, 0.728, 309, 111
local, BestFS, HouseConstruction-PT-002-CTLFireability-4 F, 0.94, 333, 111
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-8 T, 14.238, 3002, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-10 T, 15.016, 3002, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-9 T, 14.454, 2918, 1495
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-7 T, 13.917, 2918, 1495
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-15 T, 13.526, 2955, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-11 T, 13.481, 2918, 1495
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-12 T, 13.918, 2836, 1481
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-6 T, 13.503, 3002, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-5 T, 14.689, 3002, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-14 T, 14.989, 3002, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-4 T, 14.975, 3002, 1500
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-13 T, 13.825, 2836, 1481
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-2 T, 14.819, 2972, 1495
local, BestFS, HouseConstruction-PT-002-CTLFireabilitySimple-3 T, 14.837, 2983, 1500
local, BestFS, HouseConstruction-PT-005-CTLCardinality-6 T, 46159.1, 1570397, 728075
local, BestFS, HouseConstruction-PT-005-CTLCardinality-1 F, 9805.1, 312938, 191966
local, BestFS, HouseConstruction-PT-005-CTLCardinality-15 F, 2570.42, 418182, 147357
local, BestFS, HouseConstruction-PT-005-CTLCardinality-9 F, 2.945, 1912, 399
local, BestFS, HouseConstruction-PT-005-CTLCardinality-12 F, 1.447, 589, 399
local, BestFS, HouseConstruction-PT-005-CTLFireability-11 F, 61726.6, 10691504, 1187982
local, BestFS, HouseConstruction-PT-005-CTLFireability-10 T, 42308.5, 4751183, 1187983
local, BestFS, HouseConstruction-PT-005-CTLFireability-7 T, 21437.9, 2375717, 1187983
local, BestFS, HouseConstruction-PT-005-CTLFireability-14 T, 13.402, 4370, 399
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-12 T, 240724, 2234846, 1154492
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-10 T, 140723, 2352437, 1185800
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-3 T, 115068, 2296078, 1169896
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-4 T, 57196.6, 2372500, 1187983
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-5 T, 57066.5, 2372500, 1187983
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-8 T, 55933.4, 2372500, 1187983
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-13 T, 55346.5, 2372500, 1187983
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-11 T, 47753.5, 2329727, 1177479
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-7 T, 21608, 2375680, 1187983
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-9 T, 20241.5, 2375968, 1187983
local, BestFS, HouseConstruction-PT-005-CTLFireabilitySimple-6 T, 20168.2, 2375968, 1187983
local, BestFS, HouseConstruction-PT-010-CTLCardinality-13 F, 773.459, 150233, 32731
local, BestFS, HouseConstruction-PT-010-CTLCardinality-14 F, 9.271, 3820, 879
local, BestFS, IBMB2S565S3960-PT-none-CTLFireability-12 T, 637.078, 6237, 3779
local, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.023, 2, 0
local, BestFS, Kanban-PT-0005-CTLFireability-10 F, 0.069, 8, 1
local, BestFS, Kanban-PT-0005-CTLFireabilitySimple-2 F, 25979, 492387, 227010
local, BestFS, Kanban-PT-0005-CTLFireabilitySimple-4 F, 5.941, 2330, 1811
local, BestFS, Kanban-PT-0005-CTLFireabilitySimple-9 F, 5.229, 2330, 1811
local, BestFS, Kanban-PT-0005-CTLFireabilitySimple-8 F, 0.167, 42, 19
local, BestFS, Kanban-PT-0005-CTLFireabilitySimple-15 F, 0.174, 42, 19
